Date,Location,Rainfall
2010-03-20,Mildura,0.0
2010-03-21,Mildura,0.0
2010-03-22,Mildura,2.8
2010-03-23,Mildura,0.0
2010-03-24,Mildura,0.0
2010-03-25,Mildura,0.0
2010-03-26,Mildura,0.0
2010-03-27,Mildura,0.0
2010-03-28,Mildura,0.0
2010-03-29,Mildura,11.4
2010-03-30,Mildura,0.0
2010-03-31,Mildura,0.0
2010-04-01,Mildura,0.0
2010-04-02,Mildura,0.0
2010-04-03,Mildura,0.0
2010-04-04,Mildura,0.0
2010-04-05,Mildura,0.0
2010-04-06,Mildura,0.4
2010-04-07,Mildura,8.8
2010-04-08,Mildura,0.0
2010-04-09,Mildura,0.0
2010-04-10,Mildura,3.8
2010-04-11,Mildura,0.0
2010-04-12,Mildura,0.0
2010-04-13,Mildura,0.0
2010-04-14,Mildura,0.0
2010-04-15,Mildura,0.0
2010-04-16,Mildura,0.0
2010-04-17,Mildura,0.0
2010-04-18,Mildura,0.0
2010-04-19,Mildura,0.0
2010-04-20,Mildura,0.0
2010-04-21,Mildura,0.0
2010-04-22,Mildura,0.0
2010-04-23,Mildura,0.0
2010-04-24,Mildura,2.0
2010-04-25,Mildura,3.8
2010-04-26,Mildura,0.0
2010-04-27,Mildura,0.0
2010-04-28,Mildura,0.0
2010-04-29,Mildura,0.0
2010-04-30,Mildura,0.0
2010-05-01,Mildura,0.0
2010-05-02,Mildura,0.0
2010-05-03,Mildura,0.0
2010-05-04,Mildura,0.0
2010-05-05,Mildura,0.0
2010-05-06,Mildura,0.0
2010-05-07,Mildura,0.0
2010-05-08,Mildura,0.0
2010-05-09,Mildura,0.0
2010-05-10,Mildura,0.0
2010-05-11,Mildura,0.0
2010-05-12,Mildura,0.0
2010-05-13,Mildura,0.0
2010-05-14,Mildura,0.0
2010-05-15,Mildura,0.0
2010-05-16,Mildura,0.0
2010-05-17,Mildura,2.4
2010-05-18,Mildura,0.0
2010-05-19,Mildura,0.0
2010-05-20,Mildura,0.0
2010-05-21,Mildura,0.0
2010-05-22,Mildura,0.0
2010-05-23,Mildura,0.0
2010-05-24,Mildura,2.6
2010-05-25,Mildura,27.0
2010-05-26,Mildura,2.0
2010-05-27,Mildura,0.2
2010-05-28,Mildura,0.2
2010-05-29,Mildura,14.2
2010-05-30,Mildura,2.6
2010-05-31,Mildura,0.0
2010-06-01,Mildura,0.0
2010-06-02,Mildura,0.0
2010-06-03,Mildura,0.0
2010-06-04,Mildura,0.0
2010-06-05,Mildura,0.0
2010-06-06,Mildura,0.4
2010-06-07,Mildura,0.0
2010-06-08,Mildura,0.0
2010-06-09,Mildura,0.8
2010-06-10,Mildura,0.2
2010-06-11,Mildura,0.0
2010-06-12,Mildura,0.0
2010-06-13,Mildura,0.0
2010-06-14,Mildura,0.0
2010-06-15,Mildura,0.0
2010-06-16,Mildura,0.0
2010-06-17,Mildura,0.8
2010-06-18,Mildura,0.0
2010-06-19,Mildura,0.0
2010-06-20,Mildura,0.6
2010-06-21,Mildura,0.0
2010-06-22,Mildura,0.0
2010-06-23,Mildura,0.0
2010-06-24,Mildura,0.0
2010-06-25,Mildura,5.4
2010-06-26,Mildura,5.8
2010-06-27,Mildura,0.4
2010-06-28,Mildura,0.0
2010-06-29,Mildura,0.0
2010-06-30,Mildura,0.2
2010-07-01,Mildura,0.0
2010-07-02,Mildura,1.8
2010-07-03,Mildura,3.0
2010-07-04,Mildura,0.0
2010-07-05,Mildura,0.2
2010-07-06,Mildura,0.0
2010-07-07,Mildura,0.0
2010-07-08,Mildura,0.0
2010-07-09,Mildura,0.0
2010-07-10,Mildura,0.4
2010-07-11,Mildura,2.0
2010-07-12,Mildura,0.0
2010-07-13,Mildura,0.0
2010-07-14,Mildura,6.6
2010-07-15,Mildura,0.2
2010-07-16,Mildura,0.0
2010-07-17,Mildura,0.0
2010-07-18,Mildura,0.0
2010-07-19,Mildura,4.2
2010-07-20,Mildura,0.4
2010-07-21,Mildura,2.2
2010-07-22,Mildura,0.0
2010-07-23,Mildura,0.0
2010-07-24,Mildura,0.0
2010-07-25,Mildura,0.0
2010-07-26,Mildura,0.0
2010-07-27,Mildura,0.0
2010-07-28,Mildura,0.0
2010-07-29,Mildura,0.6
2010-07-30,Mildura,0.4
2010-07-31,Mildura,3.6
2010-08-01,Mildura,2.8
2010-08-02,Mildura,0.0
2010-08-03,Mildura,0.0
2010-08-04,Mildura,0.0
2010-08-05,Mildura,4.8
2010-08-06,Mildura,0.0
2010-08-07,Mildura,0.0
2010-08-08,Mildura,0.0
2010-08-09,Mildura,0.0
2010-08-10,Mildura,0.2
2010-08-11,Mildura,3.2
2010-08-12,Mildura,0.0
2010-08-13,Mildura,0.0
2010-08-14,Mildura,0.0
2010-08-15,Mildura,1.0
2010-08-16,Mildura,0.2
2010-08-17,Mildura,0.0
2010-08-18,Mildura,2.6
2010-08-19,Mildura,2.6
2010-08-20,Mildura,0.0
2010-08-21,Mildura,0.0
2010-08-22,Mildura,0.0
2010-08-23,Mildura,0.0
2010-08-24,Mildura,1.2
2010-08-25,Mildura,1.6
2010-08-26,Mildura,7.8
2010-08-27,Mildura,0.6
2010-08-28,Mildura,0.2
2010-08-29,Mildura,0.0
2010-08-30,Mildura,0.0
2010-08-31,Mildura,0.0
2010-09-01,Mildura,0.0
2010-09-02,Mildura,0.4
2010-09-03,Mildura,0.0
2010-09-04,Mildura,17.8
2010-09-05,Mildura,1.6
2010-09-06,Mildura,0.6
2010-09-07,Mildura,0.0
2010-09-08,Mildura,0.0
2010-09-09,Mildura,0.8
2010-09-10,Mildura,0.2
2010-09-11,Mildura,0.0
2010-09-12,Mildura,0.0
2010-09-13,Mildura,0.0
2010-09-14,Mildura,19.8
2010-09-15,Mildura,13.6
2010-09-16,Mildura,0.0
2010-09-17,Mildura,0.0
2010-09-18,Mildura,0.0
2010-09-19,Mildura,0.0
2010-09-20,Mildura,0.0
2010-09-21,Mildura,0.0
2010-09-22,Mildura,0.0
2010-09-23,Mildura,0.0
2010-09-24,Mildura,0.0
2010-09-25,Mildura,0.0
2010-09-26,Mildura,0.0
2010-09-27,Mildura,0.0
2010-09-28,Mildura,0.0
2010-09-29,Mildura,0.0
2010-09-30,Mildura,0.0
2010-10-01,Mildura,0.0
2010-10-02,Mildura,0.0
2010-10-03,Mildura,0.0
2010-10-04,Mildura,0.0
2010-10-05,Mildura,0.0
2010-10-06,Mildura,0.0
2010-10-07,Mildura,11.6
2010-10-08,Mildura,0.0
2010-10-09,Mildura,0.0
2010-10-10,Mildura,0.0
2010-10-11,Mildura,0.0
2010-10-12,Mildura,0.0
2010-10-13,Mildura,4.2
2010-10-14,Mildura,5.0
2010-10-15,Mildura,26.0
2010-10-16,Mildura,8.8
2010-10-17,Mildura,0.0
2010-10-18,Mildura,0.0
2010-10-19,Mildura,0.0
2010-10-20,Mildura,0.0
2010-10-21,Mildura,0.0
2010-10-22,Mildura,0.0
2010-10-23,Mildura,3.2
2010-10-24,Mildura,0.0
2010-10-25,Mildura,0.0
2010-10-26,Mildura,0.0
2010-10-27,Mildura,0.0
2010-10-28,Mildura,0.0
2010-10-29,Mildura,0.0
2010-10-30,Mildura,12.4
2010-10-31,Mildura,17.6
2010-11-01,Mildura,0.2
2010-11-02,Mildura,0.0
2010-11-03,Mildura,0.0
2010-11-04,Mildura,0.0
2010-11-05,Mildura,0.0
2010-11-06,Mildura,0.0
2010-11-07,Mildura,0.0
2010-11-08,Mildura,0.0
2010-11-09,Mildura,0.0
2010-11-10,Mildura,0.0
2010-11-11,Mildura,0.0
2010-11-12,Mildura,0.0
2010-11-13,Mildura,17.8
2010-11-14,Mildura,42.6
2010-11-15,Mildura,0.0
2010-11-16,Mildura,0.0
2010-11-17,Mildura,0.0
2010-11-18,Mildura,0.0
2010-11-19,Mildura,0.0
2010-11-20,Mildura,0.0
2010-11-21,Mildura,0.0
2010-11-22,Mildura,0.0
2010-11-23,Mildura,0.0
2010-11-24,Mildura,3.8
2010-11-25,Mildura,0.0
2010-11-26,Mildura,0.0
2010-11-27,Mildura,15.8
2010-11-28,Mildura,13.2
2010-11-29,Mildura,0.0
2010-11-30,Mildura,10.2
2010-12-01,Mildura,3.4
2010-12-02,Mildura,19.4
2010-12-03,Mildura,1.0
2010-12-04,Mildura,0.0
2010-12-05,Mildura,49.2
2010-12-06,Mildura,4.2
2010-12-07,Mildura,13.2
2010-12-08,Mildura,39.0
2010-12-09,Mildura,6.4
2010-12-10,Mildura,0.0
2010-12-11,Mildura,0.0
2010-12-12,Mildura,0.0
2010-12-13,Mildura,0.0
2010-12-14,Mildura,0.0
2010-12-15,Mildura,0.0
2010-12-16,Mildura,0.0
2010-12-17,Mildura,0.0
2010-12-18,Mildura,0.0
2010-12-19,Mildura,0.0
2010-12-20,Mildura,5.2
2010-12-21,Mildura,0.0
2010-12-22,Mildura,0.0
2010-12-23,Mildura,0.0
2010-12-24,Mildura,0.0
2010-12-25,Mildura,0.0
2010-12-26,Mildura,0.0
2010-12-27,Mildura,0.0
2010-12-28,Mildura,0.0
2010-12-29,Mildura,0.0
2010-12-30,Mildura,0.0
2010-12-31,Mildura,0.0
2011-01-01,Mildura,1.8
2011-01-02,Mildura,0.0
2011-01-03,Mildura,0.0
2011-01-04,Mildura,0.0
2011-01-05,Mildura,0.0
2011-01-06,Mildura,0.0
2011-01-07,Mildura,0.0
2011-01-08,Mildura,0.0
2011-01-09,Mildura,0.0
2011-01-10,Mildura,0.8
2011-01-11,Mildura,4.2
2011-01-12,Mildura,62.8
2011-01-13,Mildura,22.0
2011-01-14,Mildura,37.8
2011-01-15,Mildura,0.0
2011-01-16,Mildura,0.0
2011-01-17,Mildura,0.0
2011-01-18,Mildura,0.0
2011-01-19,Mildura,0.0
2011-01-20,Mildura,0.0
2011-01-21,Mildura,0.0
2011-01-22,Mildura,0.0
2011-01-23,Mildura,0.0
2011-01-24,Mildura,0.0
2011-01-25,Mildura,0.0
2011-01-26,Mildura,0.0
2011-01-27,Mildura,0.0
2011-01-28,Mildura,0.0
2011-01-29,Mildura,0.0
2011-01-30,Mildura,0.0
2011-01-31,Mildura,0.0
2011-02-01,Mildura,0.0
2011-02-02,Mildura,0.0
2011-02-03,Mildura,0.0
2011-02-04,Mildura,0.2
2011-02-05,Mildura,155.0
2011-02-06,Mildura,32.4
2011-02-07,Mildura,0.0
2011-02-08,Mildura,0.0
2011-02-09,Mildura,0.0
2011-02-10,Mildura,0.0
2011-02-11,Mildura,0.0
2011-02-12,Mildura,0.0
2011-02-13,Mildura,0.0
2011-02-14,Mildura,0.0
2011-02-15,Mildura,2.4
2011-02-16,Mildura,0.0
2011-02-17,Mildura,0.0
2011-02-18,Mildura,0.0
2011-02-19,Mildura,2.6
2011-02-20,Mildura,0.0
2011-02-21,Mildura,0.0
2011-02-22,Mildura,0.0
2011-02-23,Mildura,0.0
2011-02-24,Mildura,0.0
2011-02-25,Mildura,0.0
2011-02-26,Mildura,0.0
2011-02-27,Mildura,0.0
2011-02-28,Mildura,0.0
2011-03-01,Mildura,0.0
2011-03-02,Mildura,0.0
2011-03-03,Mildura,0.0
2011-03-04,Mildura,0.0
2011-03-05,Mildura,0.0
2011-03-06,Mildura,0.0
2011-03-07,Mildura,0.0
2011-03-08,Mildura,0.0
2011-03-09,Mildura,0.8
2011-03-10,Mildura,2.2
2011-03-11,Mildura,0.0
2011-03-12,Mildura,0.0
2011-03-13,Mildura,0.0
2011-03-14,Mildura,31.8
2011-03-15,Mildura,0.2
2011-03-16,Mildura,0.0
2011-03-17,Mildura,0.0
2011-03-18,Mildura,0.0
2011-03-19,Mildura,0.0
2011-03-20,Mildura,0.0
2011-03-21,Mildura,82.2
2011-03-22,Mildura,2.0
2011-03-23,Mildura,0.2
2011-03-24,Mildura,0.4
2011-03-25,Mildura,0.0
2011-03-26,Mildura,0.0
2011-03-27,Mildura,0.0
2011-03-28,Mildura,0.0
2011-03-29,Mildura,0.0
2011-03-30,Mildura,0.0
2011-03-31,Mildura,0.0
2011-05-01,Mildura,0.0
2011-05-02,Mildura,0.0
2011-05-03,Mildura,0.0
2011-05-04,Mildura,0.0
2011-05-05,Mildura,0.0
2011-05-06,Mildura,0.0
2011-05-07,Mildura,0.0
2011-05-08,Mildura,0.0
2011-05-09,Mildura,0.0
2011-05-10,Mildura,0.0
2011-05-11,Mildura,0.0
2011-05-12,Mildura,0.2
2011-05-13,Mildura,1.4
2011-05-14,Mildura,0.4
2011-05-15,Mildura,0.0
2011-05-16,Mildura,0.0
2011-05-17,Mildura,0.0
2011-05-18,Mildura,0.0
2011-05-19,Mildura,0.0
2011-05-20,Mildura,0.0
2011-05-21,Mildura,0.0
2011-05-22,Mildura,8.8
2011-05-23,Mildura,2.2
2011-05-24,Mildura,0.8
2011-05-25,Mildura,0.2
2011-05-26,Mildura,0.0
2011-05-27,Mildura,0.0
2011-05-28,Mildura,0.0
2011-05-29,Mildura,0.0
2011-05-30,Mildura,0.2
2011-05-31,Mildura,0.0
2011-06-01,Mildura,0.0
2011-06-02,Mildura,0.0
2011-06-03,Mildura,0.0
2011-06-04,Mildura,3.4
2011-06-05,Mildura,0.4
2011-06-06,Mildura,0.0
2011-06-07,Mildura,1.4
2011-06-08,Mildura,0.4
2011-06-09,Mildura,0.0
2011-06-10,Mildura,0.0
2011-06-11,Mildura,0.0
2011-06-12,Mildura,0.0
2011-06-13,Mildura,0.2
2011-06-14,Mildura,0.0
2011-06-15,Mildura,0.0
2011-06-16,Mildura,0.2
2011-06-17,Mildura,0.0
2011-06-18,Mildura,0.0
2011-06-19,Mildura,0.0
2011-06-20,Mildura,0.0
2011-06-21,Mildura,4.0
2011-06-22,Mildura,0.0
2011-06-23,Mildura,0.6
2011-06-24,Mildura,0.0
2011-06-25,Mildura,0.0
2011-06-26,Mildura,0.0
2011-06-27,Mildura,0.0
2011-06-28,Mildura,0.0
2011-06-29,Mildura,0.0
2011-06-30,Mildura,0.0
2011-07-01,Mildura,0.0
2011-07-02,Mildura,0.0
2011-07-03,Mildura,1.8
2011-07-04,Mildura,4.0
2011-07-05,Mildura,0.0
2011-07-06,Mildura,0.0
2011-07-07,Mildura,0.6
2011-07-08,Mildura,0.0
2011-07-09,Mildura,0.0
2011-07-10,Mildura,0.0
2011-07-11,Mildura,0.6
2011-07-12,Mildura,0.0
2011-07-13,Mildura,0.0
2011-07-14,Mildura,0.0
2011-07-15,Mildura,0.2
2011-07-16,Mildura,0.0
2011-07-17,Mildura,0.0
2011-07-18,Mildura,4.8
2011-07-19,Mildura,0.0
2011-07-20,Mildura,0.0
2011-07-21,Mildura,0.0
2011-07-22,Mildura,0.0
2011-07-23,Mildura,0.0
2011-07-24,Mildura,2.0
2011-07-25,Mildura,0.0
2011-07-26,Mildura,0.0
2011-07-27,Mildura,0.0
2011-07-28,Mildura,0.0
2011-07-29,Mildura,0.0
2011-07-30,Mildura,0.2
2011-07-31,Mildura,1.0
2011-08-01,Mildura,0.0
2011-08-02,Mildura,0.0
2011-08-03,Mildura,0.0
2011-08-04,Mildura,0.0
2011-08-05,Mildura,0.0
2011-08-06,Mildura,2.8
2011-08-07,Mildura,2.6
2011-08-08,Mildura,2.0
2011-08-09,Mildura,2.6
2011-08-10,Mildura,0.0
2011-08-11,Mildura,1.0
2011-08-12,Mildura,0.0
2011-08-13,Mildura,0.0
2011-08-14,Mildura,0.8
2011-08-15,Mildura,0.0
2011-08-16,Mildura,2.2
2011-08-17,Mildura,4.6
2011-08-18,Mildura,0.0
2011-08-19,Mildura,2.0
2011-08-20,Mildura,0.2
2011-08-21,Mildura,0.0
2011-08-22,Mildura,0.0
2011-08-23,Mildura,0.0
2011-08-24,Mildura,0.0
2011-08-25,Mildura,0.0
2011-08-26,Mildura,0.0
2011-08-27,Mildura,0.0
2011-08-28,Mildura,0.0
2011-08-29,Mildura,0.0
2011-08-30,Mildura,0.0
2011-08-31,Mildura,0.0
2011-09-01,Mildura,0.0
2011-09-02,Mildura,0.0
2011-09-03,Mildura,0.0
2011-09-04,Mildura,0.0
2011-09-05,Mildura,0.0
2011-09-06,Mildura,0.0
2011-09-07,Mildura,0.0
2011-09-08,Mildura,0.0
2011-09-09,Mildura,0.2
2011-09-10,Mildura,0.0
2011-09-11,Mildura,0.6
2011-09-12,Mildura,0.0
2011-09-13,Mildura,0.0
2011-09-14,Mildura,0.0
2011-09-15,Mildura,0.0
2011-09-16,Mildura,0.0
2011-09-17,Mildura,0.0
2011-09-18,Mildura,0.0
2011-09-19,Mildura,0.0
2011-09-20,Mildura,0.0
2011-09-21,Mildura,0.0
2011-09-22,Mildura,0.0
2011-09-23,Mildura,0.0
2011-09-24,Mildura,0.0
2011-09-25,Mildura,0.0
2011-09-26,Mildura,0.0
2011-09-27,Mildura,0.0
2011-09-28,Mildura,0.0
2011-09-29,Mildura,5.6
2011-09-30,Mildura,0.8
2011-10-01,Mildura,5.4
2011-10-02,Mildura,0.8
2011-10-03,Mildura,0.0
2011-10-04,Mildura,0.0
2011-10-05,Mildura,0.0
2011-10-06,Mildura,4.0
2011-10-07,Mildura,0.0
2011-10-08,Mildura,0.0
2011-10-09,Mildura,0.0
2011-10-10,Mildura,0.0
2011-10-11,Mildura,0.0
2011-10-12,Mildura,0.0
2011-10-13,Mildura,0.0
2011-10-14,Mildura,0.0
2011-10-15,Mildura,0.0
2011-10-16,Mildura,0.0
2011-10-17,Mildura,0.0
2011-10-18,Mildura,0.0
2011-10-19,Mildura,0.0
2011-10-20,Mildura,0.0
2011-10-21,Mildura,0.0
2011-10-22,Mildura,0.0
2011-10-23,Mildura,0.0
2011-10-24,Mildura,0.0
2011-10-25,Mildura,13.4
2011-10-26,Mildura,0.2
2011-10-27,Mildura,0.0
2011-10-28,Mildura,0.0
2011-10-29,Mildura,3.6
2011-10-30,Mildura,0.0
2011-10-31,Mildura,0.0
2011-11-01,Mildura,0.0
2011-11-02,Mildura,0.0
2011-11-03,Mildura,0.0
2011-11-04,Mildura,0.0
2011-11-05,Mildura,0.0
2011-11-06,Mildura,0.0
2011-11-07,Mildura,0.0
2011-11-08,Mildura,1.0
2011-11-09,Mildura,4.4
2011-11-10,Mildura,3.6
2011-11-11,Mildura,0.0
2011-11-12,Mildura,0.0
2011-11-13,Mildura,0.0
2011-11-14,Mildura,0.0
2011-11-15,Mildura,0.0
2011-11-16,Mildura,0.0
2011-11-17,Mildura,0.0
2011-11-18,Mildura,0.0
2011-11-19,Mildura,0.0
2011-11-20,Mildura,5.2
2011-11-21,Mildura,0.0
2011-11-22,Mildura,0.0
2011-11-23,Mildura,0.0
2011-11-24,Mildura,0.0
2011-11-25,Mildura,21.2
2011-11-26,Mildura,0.0
2011-11-27,Mildura,8.0
2011-11-28,Mildura,0.0
2011-11-29,Mildura,0.0
2011-11-30,Mildura,0.0
2011-12-01,Mildura,0.0
2011-12-02,Mildura,0.0
2011-12-03,Mildura,0.0
2011-12-04,Mildura,0.0
2011-12-05,Mildura,0.0
2011-12-06,Mildura,0.0
2011-12-07,Mildura,0.0
2011-12-08,Mildura,0.0
2011-12-09,Mildura,0.0
2011-12-10,Mildura,0.0
2011-12-11,Mildura,0.4
2011-12-12,Mildura,0.0
2011-12-13,Mildura,0.0
2011-12-14,Mildura,0.0
2011-12-15,Mildura,0.0
2011-12-16,Mildura,0.0
2011-12-17,Mildura,0.0
2011-12-18,Mildura,58.0
2011-12-19,Mildura,0.0
2011-12-20,Mildura,0.0
2011-12-21,Mildura,0.0
2011-12-22,Mildura,0.0
2011-12-23,Mildura,0.0
2011-12-24,Mildura,0.0
2011-12-25,Mildura,0.0
2011-12-26,Mildura,3.4
2011-12-27,Mildura,0.0
2011-12-28,Mildura,0.0
2011-12-29,Mildura,0.0
2011-12-30,Mildura,0.0
2011-12-31,Mildura,0.0
2012-01-01,Mildura,0.0
2012-01-02,Mildura,0.0
2012-01-03,Mildura,0.0
2012-01-04,Mildura,0.0
2012-01-05,Mildura,0.0
2012-01-06,Mildura,0.0
2012-01-07,Mildura,0.0
2012-01-08,Mildura,9.4
2012-01-09,Mildura,0.0
2012-01-10,Mildura,0.0
2012-01-11,Mildura,0.0
2012-01-12,Mildura,0.0
2012-01-13,Mildura,0.0
2012-01-14,Mildura,0.0
2012-01-15,Mildura,0.0
2012-01-16,Mildura,0.0
2012-01-17,Mildura,0.0
2012-01-18,Mildura,0.0
2012-01-19,Mildura,0.0
2012-01-20,Mildura,0.0
2012-01-21,Mildura,0.0
2012-01-22,Mildura,0.0
2012-01-23,Mildura,0.8
2012-01-24,Mildura,0.0
2012-01-25,Mildura,0.0
2012-01-26,Mildura,0.0
2012-01-27,Mildura,0.0
2012-01-28,Mildura,1.4
2012-01-29,Mildura,0.0
2012-01-30,Mildura,1.0
2012-01-31,Mildura,0.0
2012-02-01,Mildura,0.0
2012-02-02,Mildura,0.0
2012-02-03,Mildura,0.0
2012-02-04,Mildura,0.0
2012-02-05,Mildura,0.0
2012-02-06,Mildura,0.0
2012-02-07,Mildura,0.0
2012-02-08,Mildura,0.0
2012-02-09,Mildura,0.0
2012-02-10,Mildura,0.0
2012-02-11,Mildura,0.0
2012-02-12,Mildura,0.0
2012-02-13,Mildura,0.0
2012-02-14,Mildura,0.0
2012-02-15,Mildura,0.0
2012-02-16,Mildura,0.0
2012-02-17,Mildura,0.0
2012-02-18,Mildura,0.0
2012-02-19,Mildura,0.0
2012-02-20,Mildura,0.8
2012-02-21,Mildura,0.0
2012-02-22,Mildura,0.0
2012-02-23,Mildura,0.0
2012-02-24,Mildura,0.0
2012-02-25,Mildura,0.0
2012-02-26,Mildura,0.0
2012-02-27,Mildura,0.0
2012-02-28,Mildura,33.4
2012-02-29,Mildura,2.4
2012-03-01,Mildura,27.2
2012-03-02,Mildura,0.0
2012-03-03,Mildura,6.4
2012-03-04,Mildura,9.8
2012-03-05,Mildura,0.0
2012-03-06,Mildura,0.0
2012-03-07,Mildura,0.0
2012-03-08,Mildura,0.0
2012-03-09,Mildura,0.0
2012-03-10,Mildura,0.0
2012-03-11,Mildura,0.0
2012-03-12,Mildura,0.0
2012-03-13,Mildura,0.0
2012-03-14,Mildura,0.0
2012-03-15,Mildura,0.0
2012-03-16,Mildura,6.6
2012-03-17,Mildura,0.2
2012-03-18,Mildura,0.0
2012-03-19,Mildura,0.0
2012-03-20,Mildura,0.0
2012-03-21,Mildura,0.0
2012-03-22,Mildura,0.0
2012-03-23,Mildura,0.0
2012-03-24,Mildura,0.0
2012-03-25,Mildura,0.0
2012-03-26,Mildura,0.0
2012-03-27,Mildura,0.0
2012-03-28,Mildura,0.0
2012-03-29,Mildura,0.0
2012-03-30,Mildura,14.0
2012-03-31,Mildura,0.0
2012-04-01,Mildura,0.0
2012-04-02,Mildura,0.0
2012-04-03,Mildura,0.0
2012-04-04,Mildura,0.0
2012-04-05,Mildura,0.0
2012-04-06,Mildura,0.0
2012-04-07,Mildura,0.0
2012-04-08,Mildura,0.0
2012-04-09,Mildura,0.0
2012-04-10,Mildura,0.0
2012-04-11,Mildura,0.0
2012-04-12,Mildura,0.0
2012-04-13,Mildura,0.0
2012-04-14,Mildura,0.0
2012-04-15,Mildura,0.0
2012-04-16,Mildura,0.0
2012-04-17,Mildura,0.0
2012-04-18,Mildura,0.0
2012-04-19,Mildura,0.0
2012-04-20,Mildura,0.0
2012-04-21,Mildura,0.0
2012-04-22,Mildura,3.2
2012-04-23,Mildura,0.0
2012-04-24,Mildura,0.8
2012-04-25,Mildura,0.0
2012-04-26,Mildura,0.0
2012-04-27,Mildura,0.0
2012-04-28,Mildura,0.0
2012-04-29,Mildura,0.0
2012-04-30,Mildura,0.0
2012-05-01,Mildura,0.0
2012-05-02,Mildura,1.4
2012-05-03,Mildura,0.0
2012-05-04,Mildura,0.0
2012-05-05,Mildura,0.0
2012-05-06,Mildura,0.0
2012-05-07,Mildura,0.0
2012-05-08,Mildura,0.0
2012-05-09,Mildura,0.0
2012-05-10,Mildura,0.0
2012-05-11,Mildura,0.0
2012-05-12,Mildura,0.0
2012-05-13,Mildura,0.0
2012-05-14,Mildura,0.0
2012-05-15,Mildura,0.0
2012-05-16,Mildura,0.0
2012-05-17,Mildura,0.0
2012-05-18,Mildura,0.0
2012-05-19,Mildura,0.0
2012-05-20,Mildura,0.0
2012-05-21,Mildura,0.0
2012-05-22,Mildura,0.0
2012-05-23,Mildura,0.0
2012-05-24,Mildura,0.0
2012-05-25,Mildura,0.0
2012-05-26,Mildura,0.0
2012-05-27,Mildura,1.0
2012-05-28,Mildura,0.0
2012-05-29,Mildura,0.0
2012-05-30,Mildura,0.0
2012-05-31,Mildura,0.0
2012-06-01,Mildura,0.0
2012-06-02,Mildura,0.0
2012-06-03,Mildura,0.0
2012-06-04,Mildura,0.0
2012-06-05,Mildura,4.4
2012-06-06,Mildura,0.0
2012-06-07,Mildura,0.0
2012-06-08,Mildura,0.0
2012-06-09,Mildura,0.0
2012-06-10,Mildura,0.0
2012-06-11,Mildura,0.0
2012-06-12,Mildura,0.0
2012-06-13,Mildura,0.0
2012-06-14,Mildura,0.4
2012-06-15,Mildura,0.0
2012-06-16,Mildura,0.0
2012-06-17,Mildura,0.0
2012-06-18,Mildura,0.0
2012-06-19,Mildura,0.0
2012-06-20,Mildura,0.0
2012-06-21,Mildura,0.0
2012-06-22,Mildura,3.0
2012-06-23,Mildura,0.2
2012-06-24,Mildura,0.0
2012-06-25,Mildura,0.0
2012-06-26,Mildura,0.0
2012-06-27,Mildura,0.0
2012-06-28,Mildura,0.0
2012-06-29,Mildura,0.0
2012-06-30,Mildura,0.0
2012-07-01,Mildura,0.0
2012-07-02,Mildura,0.0
2012-07-03,Mildura,0.0
2012-07-04,Mildura,0.0
2012-07-05,Mildura,0.0
2012-07-06,Mildura,0.0
2012-07-07,Mildura,0.0
2012-07-08,Mildura,0.0
2012-07-09,Mildura,0.0
2012-07-10,Mildura,10.4
2012-07-11,Mildura,5.8
2012-07-12,Mildura,10.0
2012-07-13,Mildura,12.8
2012-07-14,Mildura,0.0
2012-07-15,Mildura,0.4
2012-07-16,Mildura,0.0
2012-07-17,Mildura,0.0
2012-07-18,Mildura,0.0
2012-07-19,Mildura,0.0
2012-07-20,Mildura,0.4
2012-07-21,Mildura,0.2
2012-07-22,Mildura,0.0
2012-07-23,Mildura,0.0
2012-07-24,Mildura,0.0
2012-07-25,Mildura,0.0
2012-07-26,Mildura,1.2
2012-07-27,Mildura,0.0
2012-07-28,Mildura,0.2
2012-07-29,Mildura,0.0
2012-07-30,Mildura,0.0
2012-07-31,Mildura,0.0
2012-08-01,Mildura,0.0
2012-08-02,Mildura,0.0
2012-08-03,Mildura,0.0
2012-08-04,Mildura,0.0
2012-08-05,Mildura,0.0
2012-08-06,Mildura,0.0
2012-08-07,Mildura,0.0
2012-08-08,Mildura,0.0
2012-08-09,Mildura,3.8
2012-08-10,Mildura,0.0
2012-08-11,Mildura,0.0
2012-08-12,Mildura,0.0
2012-08-13,Mildura,0.0
2012-08-14,Mildura,0.2
2012-08-15,Mildura,0.0
2012-08-16,Mildura,0.4
2012-08-17,Mildura,6.0
2012-08-18,Mildura,3.2
2012-08-19,Mildura,0.0
2012-08-20,Mildura,0.0
2012-08-21,Mildura,0.0
2012-08-22,Mildura,0.2
2012-08-23,Mildura,1.8
2012-08-24,Mildura,0.6
2012-08-25,Mildura,0.0
2012-08-26,Mildura,0.0
2012-08-27,Mildura,0.0
2012-08-28,Mildura,0.0
2012-08-29,Mildura,0.0
2012-08-30,Mildura,0.0
2012-08-31,Mildura,0.0
2012-09-01,Mildura,0.0
2012-09-02,Mildura,0.0
2012-09-03,Mildura,0.0
2012-09-04,Mildura,0.0
2012-09-05,Mildura,0.0
2012-09-06,Mildura,0.0
2012-09-07,Mildura,0.8
2012-09-08,Mildura,0.0
